FeeID,UserID,BorrowID,Amount
4850,31,15226,30.00
4851,74,15229,28.00
4852,11,15237,22.00
4853,19,15238,18.00
4854,9,15240,6.00
4855,94,15245,6.00
4856,42,15246,42.00
4857,51,15248,2.00
4858,94,15249,8.00
4859,35,15251,40.00
4860,36,15252,28.00
4861,15,15253,24.00
4862,79,15255,40.00
4863,45,15260,20.00
4864,90,15262,14.00
4865,81,15264,2.00
4866,6,15265,20.00
4867,20,15270,42.00
4868,35,15272,26.00
4869,50,15275,26.00
4870,86,15276,20.00
4871,73,15277,42.00
4872,86,15279,26.00
4873,52,15280,40.00
4874,17,15282,4.00
4875,94,15286,24.00
4876,84,15287,4.00
4877,28,15291,38.00
4878,61,15293,2.00
4879,11,15295,4.00
4880,6,15302,4.00
4881,36,15305,20.00
4882,46,15307,42.00
4883,8,15308,24.00
4884,36,15311,26.00
4885,36,15312,14.00
4886,85,15313,8.00
4887,60,15315,12.00
4888,57,15316,2.00
4889,29,15318,14.00
4890,63,15320,26.00
4891,12,15322,16.00
4892,24,15325,8.00
4893,16,15326,4.00
4894,28,15327,10.00
4895,55,15333,16.00
4896,78,15337,28.00
4897,77,15344,34.00
4898,90,15347,10.00
4899,16,15348,36.00
4900,2,15351,26.00
4901,75,15352,6.00
4902,21,15353,34.00
4903,43,15354,14.00
4904,74,15357,12.00
4905,8,15361,10.00
4906,6,15363,14.00
4907,58,15370,16.00
4908,18,15372,6.00
4909,70,15376,20.00
4910,84,15383,34.00
4911,56,15384,8.00
4912,39,15385,6.00
4913,80,15388,26.00
4914,19,15391,30.00
4915,82,15395,10.00
4916,67,15396,26.00
4917,6,15397,34.00
4918,30,15400,2.00
4919,84,15402,2.00
4920,8,15403,4.00
4921,60,15405,6.00
4922,80,15406,36.00
4923,94,15412,14.00
4924,77,15413,42.00
4925,79,15420,8.00
4926,90,15421,26.00
4927,89,15422,8.00
4928,29,15425,10.00
4929,85,15430,24.00
4930,64,15437,4.00
4931,89,15438,34.00
4932,2,15440,6.00
4933,36,15441,30.00
4934,6,15442,16.00
4935,61,15444,10.00
4936,76,15449,10.00
4937,51,15450,14.00
4938,58,15453,8.00
4939,89,15457,12.00
4940,18,15463,4.00
4941,37,15470,10.00
4942,86,15473,28.00
4943,28,15474,40.00
4944,9,15478,6.00
4945,9,15479,34.00
4946,86,15485,8.00
4947,99,15488,8.00
4948,89,15489,42.00
4949,36,15491,30.00
4950,9,15493,22.00
4951,73,15499,30.00
4952,60,15504,22.00
4953,15,15505,30.00
4954,51,15511,6.00
4955,76,15515,26.00
4956,79,15519,34.00
4957,95,15520,12.00
4958,7,15522,32.00
4959,75,15524,26.00
4960,57,15526,18.00
4961,19,15527,26.00
4962,68,15530,12.00
4963,7,15532,28.00
4964,77,15538,38.00
4965,44,15539,26.00
4966,76,15544,6.00
4967,72,15553,8.00
4968,8,15554,16.00
4969,68,15558,18.00
4970,24,15564,26.00
4971,37,15567,38.00
4972,9,15568,4.00
4973,99,15574,4.00
4974,45,15577,16.00
4975,86,15581,14.00
4976,51,15584,8.00
4977,5,15587,8.00
4978,57,15590,10.00
4979,99,15591,24.00
4980,43,15592,32.00
4981,37,15595,2.00
4982,89,15596,6.00
4983,21,15598,42.00
4984,91,15601,18.00
4985,50,15602,20.00
4986,5,15605,10.00
4987,84,15611,14.00
4988,51,15613,24.00
4989,84,15614,24.00
4990,7,15619,4.00
4991,18,15621,28.00
4992,10,15626,26.00
4993,10,15629,10.00
4994,12,15631,20.00
4995,59,15634,8.00
4996,3,15638,36.00
4997,91,15639,8.00
4998,19,15647,12.00
4999,7,15649,32.00
5000,39,15651,8.00
5001,67,15654,20.00
5002,85,15661,8.00
5003,91,15664,26.00
5004,37,15665,2.00
5005,100,15666,20.00
5006,78,15669,8.00
5007,15,15671,2.00
5008,10,15672,6.00
5009,28,15679,38.00
5010,71,15680,28.00
5011,89,15681,8.00
5012,7,15682,42.00
5013,27,15683,26.00
5014,68,15684,4.00
5015,31,15688,6.00
5016,57,15689,18.00
5017,82,15701,26.00
5018,11,15704,2.00
5019,100,15711,30.00
5020,36,15718,34.00
5021,82,15719,34.00
5022,72,15720,6.00
5023,3,15721,10.00
5024,21,15728,18.00
5025,62,15736,24.00
5026,76,15738,10.00
5027,2,15740,32.00
5028,77,15742,36.00
5029,79,15743,18.00
5030,73,15744,22.00
5031,42,15745,26.00
5032,97,15748,30.00
5033,16,15751,4.00
5034,72,15754,14.00
5035,34,15757,30.00
5036,89,15764,10.00
5037,94,15767,10.00
5038,52,15769,8.00
5039,44,15772,8.00
5040,99,15774,8.00
5041,45,15775,22.00
5042,27,15778,10.00
5043,5,15781,4.00
5044,3,15782,32.00
5045,11,15786,16.00
5046,62,15789,34.00
5047,18,15790,38.00
5048,51,15794,18.00
5049,17,15802,12.00
5050,59,15807,6.00
5051,75,15813,6.00
5052,39,15814,28.00
5053,46,15821,2.00
5054,59,15822,12.00
5055,56,15823,30.00
5056,19,15826,2.00
5057,80,15830,10.00
5058,42,15835,24.00
5059,50,15839,22.00
5060,45,15846,30.00
5061,24,15847,22.00
5062,73,15849,2.00
5063,61,15855,42.00
5064,71,15856,28.00
5065,34,15858,6.00
5066,52,15867,34.00
5067,86,15870,32.00
5068,91,15875,6.00
5069,50,15877,28.00
5070,72,15878,2.00
5071,59,15881,16.00
5072,1,15882,42.00
5073,84,15883,34.00
5074,68,15884,22.00
5075,7,15886,14.00
5076,80,15889,42.00
5077,13,15893,38.00
5078,44,15897,28.00
5079,73,15898,22.00
5080,57,15899,12.00
5081,77,15900,18.00
5082,97,15902,24.00
5083,68,15903,14.00
5084,81,15904,18.00
5085,51,15906,8.00
5086,78,15907,10.00
5087,71,15909,42.00
5088,64,15910,22.00
5089,13,15912,34.00
5090,57,15915,10.00
5091,94,15920,20.00
5092,21,15928,16.00
5093,27,15933,4.00
5094,90,15937,34.00
5095,70,15940,34.00
5096,78,15942,4.00
5097,82,15943,2.00
5098,63,15944,22.00
5099,60,15947,38.00
5100,90,15948,2.00
5101,75,15949,8.00
5102,85,15954,22.00
5103,11,15957,20.00
5104,73,15958,14.00
5105,43,15964,26.00
5106,52,15972,30.00
5107,46,15974,28.00
5108,95,15975,12.00
5109,28,15977,10.00
5110,17,15979,28.00
5111,77,15982,42.00
5112,36,15983,8.00
5113,1,15990,8.00
5114,45,15991,28.00
5115,77,15993,24.00
5116,8,16001,10.00
5117,36,16002,24.00
5118,97,16004,4.00
5119,51,16006,28.00
5120,100,16008,36.00
5121,57,16017,24.00
5122,34,16019,2.00
5123,46,16021,6.00
5124,42,16022,20.00
5125,28,16023,38.00
5126,45,16032,6.00
5127,4,16033,24.00
5128,82,16034,32.00
5129,12,16037,28.00
5130,44,16039,6.00
5131,70,16040,22.00
5132,6,16042,10.00
5133,97,16043,8.00
5134,30,16053,28.00
5135,85,16056,36.00
5136,37,16063,10.00
5137,75,16065,8.00
5138,78,16071,34.00
5139,13,16073,18.00
5140,36,16077,2.00
5141,90,16078,32.00
5142,80,16079,10.00
5143,90,16084,6.00
5144,70,16086,6.00
5145,70,16089,8.00
5146,10,16092,2.00
5147,1,16097,38.00
5148,20,16098,38.00
5149,64,16099,30.00
5150,1,16100,12.00
5151,64,16102,40.00
5152,20,16111,40.00
5153,35,16118,14.00
5154,10,16121,8.00
5155,58,16129,14.00
5156,77,16132,2.00
5157,84,16133,6.00
5158,86,16140,4.00
5159,35,16143,2.00
5160,7,16144,34.00
5161,97,16146,28.00
5162,6,16147,40.00
5163,70,16149,6.00
5164,82,16150,32.00
5165,43,16151,26.00
5166,73,16152,14.00
5167,7,16153,4.00
5168,68,16156,32.00
5169,55,16157,42.00
5170,99,16165,32.00
5171,62,16166,34.00
5172,2,16167,30.00
5173,6,16168,2.00
5174,68,16173,2.00
5175,39,16174,8.00
5176,28,16176,16.00
5177,28,16182,34.00
5178,39,16187,10.00
5179,45,16199,10.00
5180,56,16211,40.00
5181,18,16214,4.00
5182,81,16218,40.00
5183,99,16220,36.00
5184,42,16221,4.00
5185,60,16222,10.00
5186,45,16226,30.00
5187,18,16230,42.00
5188,2,16231,34.00
5189,72,16243,34.00
5190,59,16247,6.00
5191,97,16252,4.00
5192,42,16253,26.00
5193,85,16256,2.00
5194,75,16261,2.00
5195,18,16262,36.00
5196,34,16264,18.00
5197,15,16267,26.00
5198,43,16269,6.00
5199,5,16270,20.00
5200,17,16272,16.00
5201,85,16276,6.00
5202,45,16277,24.00
5203,6,16280,8.00
5204,46,16282,16.00
5205,28,16283,12.00
5206,64,16287,20.00
5207,80,16289,10.00
5208,70,16291,6.00
5209,57,16294,32.00
5210,75,16297,16.00
5211,12,16301,8.00
5212,15,16303,10.00
5213,28,16306,20.00
5214,20,16309,2.00
5215,11,16310,36.00
5216,58,16311,2.00
5217,94,16315,16.00
5218,12,16318,22.00
5219,76,16319,10.00
5220,95,16325,16.00
5221,17,16328,16.00
5222,34,16332,28.00
5223,6,16333,30.00
5224,76,16340,28.00
5225,27,16341,6.00
5226,6,16342,10.00
5227,86,16343,10.00
5228,2,16344,14.00
5229,10,16347,2.00
5230,51,16348,42.00
5231,36,16349,18.00
5232,59,16352,28.00
5233,35,16353,2.00
5234,8,16354,24.00
5235,100,16355,40.00
5236,39,16359,36.00
5237,97,16360,8.00
5238,12,16361,14.00
5239,73,16367,2.00
5240,89,16371,36.00
5241,73,16373,10.00
5242,71,16375,12.00
5243,12,16377,30.00
5244,84,16379,26.00
5245,19,16380,14.00
5246,24,16381,20.00
5247,77,16382,32.00
5248,7,16383,20.00
5249,59,16386,10.00
5250,30,16394,8.00
5251,90,16403,38.00
5252,72,16410,30.00
5253,77,16412,24.00
5254,18,16420,4.00
5255,44,16422,30.00
5256,2,16425,26.00
5257,56,16426,18.00
5258,11,16428,38.00
5259,20,16437,28.00
5260,4,16438,2.00
5261,51,16440,6.00
5262,2,16444,4.00
5263,34,16446,16.00
5264,75,16449,38.00
5265,94,16456,10.00
5266,8,16463,26.00
5267,7,16468,6.00
5268,82,16470,40.00
5269,63,16471,4.00
5270,56,16473,6.00
5271,27,16476,4.00
5272,18,16477,30.00
5273,2,16478,26.00
5274,73,16490,4.00
5275,36,16491,20.00
5276,31,16493,40.00
5277,82,16495,24.00
5278,34,16497,30.00
5279,68,16498,28.00
5280,34,16499,42.00
5281,68,16504,6.00
5282,42,16513,22.00
5283,15,16514,8.00
5284,94,16517,10.00
5285,42,16518,26.00
5286,16,16524,8.00
5287,9,16525,38.00
5288,81,16527,24.00
5289,72,16528,10.00
5290,57,16534,16.00
5291,37,16536,18.00
5292,45,16537,10.00
5293,95,16547,2.00
5294,42,16550,14.00
5295,56,16552,42.00
5296,71,16555,12.00
5297,90,16556,10.00
5298,46,16558,10.00
5299,71,16561,24.00
5300,18,16564,10.00
5301,28,16566,32.00
5302,35,16570,22.00
5303,27,16577,40.00
5304,46,16579,28.00
5305,62,16584,12.00
5306,90,16586,24.00
5307,45,16589,22.00
5308,64,16590,2.00
5309,28,16593,2.00
5310,13,16602,22.00
5311,99,16603,24.00
5312,34,16607,40.00
5313,84,16619,6.00
5314,73,16622,12.00
5315,78,16624,8.00
5316,75,16629,36.00
5317,35,16634,14.00
5318,21,16637,40.00
5319,39,16640,38.00
5320,12,16642,32.00
5321,13,16643,22.00
5322,78,16646,8.00
5323,4,16647,8.00
5324,80,16653,30.00
5325,16,16661,4.00
5326,35,16665,28.00
5327,27,16666,2.00
5328,43,16669,14.00
5329,24,16670,38.00
5330,18,16671,32.00
5331,58,16673,12.00
5332,44,16681,42.00
5333,17,16682,2.00
5334,61,16686,30.00
5335,51,16692,16.00
5336,51,16693,6.00
5337,17,16694,10.00
5338,51,16695,20.00
5339,11,16697,8.00
5340,82,16707,38.00
5341,34,16710,30.00
5342,85,16712,6.00
5343,78,16716,6.00
5344,60,16724,2.00
5345,78,16726,2.00
5346,36,16731,40.00
5347,99,16734,42.00
5348,7,16736,18.00
5349,39,16746,32.00
5350,34,16755,6.00
5351,28,16756,18.00
5352,43,16759,26.00
5353,5,16764,38.00
5354,74,16766,40.00
5355,37,16767,6.00
5356,100,16769,18.00
5357,20,16770,12.00
5358,57,16774,36.00
5359,12,16777,22.00
5360,5,16780,38.00
5361,5,16781,2.00
5362,99,16782,18.00
5363,45,16785,10.00
5364,23,16787,28.00
5365,72,16791,14.00
5366,15,16793,14.00
5367,46,16794,6.00
5368,27,16800,30.00
5369,61,16803,34.00
5370,35,16804,36.00
5371,44,16806,20.00
5372,37,16812,8.00
5373,21,16821,18.00
5374,11,16829,10.00
5375,4,16835,40.00
5376,35,16838,4.00
5377,75,16849,26.00
5378,60,16854,16.00
5379,52,16858,14.00
5380,30,16859,28.00
5381,35,16861,34.00
5382,36,16862,22.00
5383,36,16864,40.00
5384,27,16870,8.00
5385,31,16878,4.00
5386,70,16886,6.00
5387,72,16888,10.00
5388,15,16891,32.00
5389,44,16894,40.00
5390,75,16897,32.00
5391,27,16900,24.00
5392,95,16901,18.00
5393,80,16909,42.00
5394,9,16913,20.00
5395,78,16920,12.00
5396,1,16922,8.00
5397,12,16925,6.00
5398,30,16926,40.00
5399,75,16927,32.00
5400,37,16931,26.00
5401,16,16933,2.00
5402,78,16936,18.00
5403,57,16937,20.00
5404,71,16940,8.00
5405,5,16942,42.00
5406,100,16945,26.00
5407,13,16956,24.00
5408,35,16958,2.00
5409,18,16959,26.00
5410,2,16963,20.00
5411,30,16969,18.00
5412,23,16974,10.00
5413,7,16975,38.00
5414,4,16976,26.00
5415,30,16977,2.00
5416,75,16978,24.00
5417,62,16980,42.00
5418,3,16981,8.00
5419,82,16992,40.00
5420,24,16996,36.00
5421,52,17003,28.00
5422,58,17010,4.00
5423,51,17012,26.00
5424,6,17013,42.00
5425,46,17014,4.00
5426,7,17016,2.00
5427,39,17017,20.00
5428,11,17020,6.00
5429,80,17023,22.00
5430,61,17025,8.00
5431,39,17034,12.00
5432,51,17035,16.00
5433,50,17040,22.00
5434,62,17041,6.00
5435,78,17047,30.00
5436,2,17049,10.00
5437,77,17051,10.00
5438,58,17052,26.00
5439,10,17064,18.00
5440,11,17068,34.00
5441,39,17070,38.00
5442,21,17071,10.00
5443,36,17081,10.00
5444,76,17082,32.00
5445,15,17088,4.00
5446,67,17094,6.00
5447,8,17101,42.00
5448,94,17111,36.00
5449,67,17112,12.00
5450,74,17116,36.00
5451,35,17118,42.00
5452,10,17125,2.00
5453,28,17126,30.00
5454,13,17128,38.00
5455,13,17129,18.00
5456,37,17130,10.00
5457,51,17131,42.00
5458,8,17132,32.00
5459,2,17133,10.00
5460,82,17134,6.00
5461,70,17144,12.00
5462,89,17155,2.00
5463,67,17158,10.00
5464,55,17167,6.00
5465,11,17177,2.00
5466,13,17180,6.00
5467,7,17184,10.00
5468,51,17186,16.00
5469,76,17188,24.00
5470,5,17190,12.00
5471,1,17198,36.00
5472,81,17203,34.00
5473,75,17204,2.00
5474,37,17205,6.00
5475,7,17207,22.00
5476,72,17210,2.00
5477,13,17211,6.00
5478,23,17212,2.00
5479,15,17214,22.00
5480,78,17227,28.00
5481,58,17228,34.00
5482,97,17230,10.00
5483,31,17232,18.00
5484,35,17233,20.00
5485,1,17234,22.00
5486,4,17236,38.00
5487,37,17238,10.00
5488,18,17242,4.00
5489,94,17243,16.00
5490,18,17244,4.00
5491,68,17254,36.00
5492,10,17263,30.00
5493,11,17264,4.00
5494,94,17265,34.00
5495,74,17272,40.00
5496,15,17274,24.00
5497,8,17275,38.00
5498,80,17280,10.00
5499,68,17283,40.00
5500,82,17286,6.00
5501,82,17291,10.00
5502,76,17292,6.00
5503,4,17293,12.00
5504,57,17294,14.00
5505,13,17299,16.00
5506,82,17304,18.00
5507,17,17305,16.00
5508,71,17306,20.00
5509,44,17312,32.00
5510,82,17314,30.00
5511,64,17315,40.00
5512,91,17319,20.00
5513,44,17324,4.00
5514,7,17326,42.00
5515,35,17327,2.00
5516,4,17330,20.00
5517,27,17331,2.00
5518,28,17332,36.00
5519,78,17335,26.00
5520,19,17340,6.00
5521,58,17350,8.00
5522,75,17355,30.00
5523,10,17366,16.00
5524,39,17370,2.00
5525,64,17372,30.00
5526,57,17381,26.00
5527,72,17383,34.00
5528,82,17388,2.00
5529,99,17395,12.00
5530,6,17398,12.00
5531,6,17400,34.00
5532,86,17406,6.00
5533,35,17407,36.00
5534,45,17409,8.00
5535,68,17411,32.00
5536,28,17415,40.00
5537,84,17416,32.00
5538,60,17421,20.00
5539,35,17429,30.00
5540,74,17430,22.00
5541,80,17431,6.00
5542,59,17435,24.00
5543,85,17436,6.00
5544,86,17439,12.00
5545,50,17441,2.00
5546,74,17442,6.00
5547,3,17443,30.00
5548,37,17444,6.00
5549,97,17449,8.00
5550,9,17455,28.00
5551,12,17458,22.00
5552,79,17465,38.00
5553,60,17467,30.00
5554,82,17481,28.00
5555,11,17482,6.00
5556,73,17488,28.00
5557,89,17491,4.00
5558,99,17493,4.00
5559,94,17494,8.00
5560,17,17496,6.00
5561,84,17509,12.00
5562,60,17516,10.00
5563,82,17519,10.00
5564,3,17520,32.00
5565,45,17521,42.00
5566,64,17524,42.00
5567,23,17525,14.00
5568,85,17529,10.00
5569,6,17535,4.00
5570,29,17537,34.00
5571,52,17538,10.00
5572,55,17539,38.00
5573,75,17541,36.00
5574,24,17544,42.00
5575,51,17548,28.00
5576,75,17552,4.00
5577,99,17554,10.00
5578,18,17556,6.00
5579,79,17561,26.00
5580,6,17562,24.00
5581,43,17566,38.00
5582,44,17574,8.00
5583,90,17576,4.00
5584,3,17577,32.00
5585,89,17579,6.00
5586,44,17580,22.00
5587,15,17581,24.00
5588,24,17583,30.00
5589,7,17593,14.00
5590,31,17596,22.00
5591,28,17598,34.00
5592,34,17600,30.00
5593,29,17601,20.00
5594,82,17602,2.00
5595,100,17603,24.00
5596,35,17605,40.00
5597,11,17610,16.00
5598,70,17611,30.00
5599,27,17612,14.00
5600,28,17614,10.00
5601,20,17615,2.00
5602,82,17616,10.00
5603,34,17617,8.00
5604,7,17625,22.00
5605,78,17626,18.00
5606,91,17627,8.00
5607,1,17629,40.00
5608,45,17638,4.00
5609,39,17643,24.00
5610,10,17645,24.00
5611,85,17648,14.00
5612,70,17652,28.00
5613,80,17654,36.00
5614,28,17656,28.00
5615,75,17660,32.00
5616,51,17664,14.00
5617,3,17668,42.00
5618,97,17669,26.00
5619,89,17671,8.00
5620,35,17673,16.00
5621,44,17682,10.00
5622,3,17686,28.00
5623,52,17691,14.00
5624,7,17694,22.00
5625,50,17696,6.00
5626,18,17701,16.00
5627,28,17704,4.00
5628,28,17705,42.00
5629,89,17713,40.00
5630,12,17714,16.00
5631,99,17716,42.00
5632,58,17719,4.00
5633,52,17724,26.00
5634,50,17735,40.00
5635,55,17736,30.00
5636,82,17738,6.00
5637,99,17739,14.00
5638,67,17740,24.00
5639,50,17746,8.00
5640,5,17748,30.00
5641,82,17754,6.00
5642,42,17758,10.00
5643,73,17760,18.00
5644,4,17761,6.00
5645,72,17763,6.00
5646,19,17764,40.00
5647,6,17765,24.00
5648,59,17770,16.00
5649,4,17775,10.00
5650,67,17782,26.00
5651,36,17787,16.00
5652,9,17792,34.00
5653,34,17793,36.00
5654,5,17797,20.00
5655,72,17799,6.00
5656,64,17806,8.00
5657,2,17812,6.00
5658,68,17816,14.00
5659,44,17817,42.00
5660,17,17822,16.00
5661,10,17824,24.00
5662,68,17827,20.00
5663,91,17835,2.00
5664,60,17838,28.00
5665,97,17840,36.00
5666,35,17843,36.00
5667,3,17849,24.00
5668,39,17851,40.00
5669,23,17852,16.00
5670,70,17855,6.00
5671,1,17856,2.00
5672,9,17858,38.00
5673,64,17860,20.00
5674,13,17861,38.00
5675,27,17863,10.00
5676,12,17865,38.00
5677,19,17870,2.00
5678,39,17871,8.00
5679,79,17874,20.00
5680,71,17878,2.00
5681,2,17880,32.00
5682,13,17883,2.00
5683,31,17885,32.00
5684,59,17889,10.00
5685,85,17896,26.00
5686,78,17897,16.00
5687,23,17901,22.00
5688,24,17904,42.00
5689,34,17905,6.00
5690,56,17911,38.00
5691,95,17912,6.00
5692,8,17914,12.00
5693,73,17915,38.00
5694,24,17920,34.00
5695,15,17925,2.00
5696,31,17926,10.00
5697,77,17930,4.00
5698,24,17936,6.00
5699,76,17939,38.00
5700,64,17940,42.00
5701,75,17951,4.00
5702,63,17955,38.00
5703,19,17956,42.00
5704,71,17961,6.00
5705,81,17966,28.00
5706,30,17970,36.00
5707,58,17972,2.00
5708,46,17975,20.00
5709,12,17976,12.00
5710,72,17979,30.00
5711,2,17981,14.00
5712,51,17983,12.00
5713,71,17990,14.00
5714,9,17997,22.00
5715,73,18004,32.00
5716,58,18005,8.00
5717,68,18007,4.00
5718,60,18008,32.00
5719,37,18010,14.00
5720,99,18014,38.00
5721,15,18016,42.00
5722,19,18019,8.00
5723,17,18029,30.00
5724,80,18031,4.00
5725,94,18037,10.00
5726,29,18043,12.00
5727,63,18049,32.00
5728,34,18052,18.00
5729,29,18053,8.00
5730,31,18054,6.00
5731,4,18055,10.00
5732,76,18057,6.00
5733,68,18058,16.00
5734,13,18064,6.00
5735,10,18066,22.00
5736,29,18069,8.00
5737,62,18073,4.00
5738,7,18075,10.00
5739,39,18077,40.00
5740,27,18080,4.00
5741,2,18081,34.00
5742,58,18082,36.00
5743,13,18083,38.00
5744,58,18085,10.00
5745,39,18086,14.00
5746,59,18087,32.00
5747,82,18089,12.00
5748,28,18090,14.00
5749,15,18096,38.00
5750,67,18097,22.00
5751,99,18098,38.00
5752,68,18100,10.00
5753,86,18102,26.00
5754,44,18110,4.00
5755,51,18111,2.00
5756,81,18112,16.00
5757,4,18114,14.00
5758,36,18122,6.00
5759,21,18123,8.00
5760,13,18125,10.00
5761,37,18126,32.00
5762,18,18129,20.00
5763,89,18134,40.00
5764,1,18135,8.00
5765,79,18137,4.00
5766,36,18140,24.00
5767,73,18143,32.00
5768,58,18152,4.00
5769,74,18160,36.00
5770,44,18162,30.00
5771,45,18166,34.00
5772,51,18167,6.00
5773,2,18171,26.00
5774,75,18173,4.00
5775,57,18175,6.00
5776,11,18180,38.00
5777,36,18182,40.00
5778,7,18184,18.00
5779,62,18185,22.00
5780,20,18187,36.00
5781,86,18188,36.00
5782,23,18195,6.00
5783,43,18201,12.00
5784,21,18203,38.00
5785,84,18204,30.00
5786,3,18208,30.00
5787,24,18210,18.00
5788,73,18217,24.00
5789,15,18221,6.00
5790,59,18222,40.00
5791,55,18223,36.00
5792,76,18224,30.00
5793,10,18229,16.00
5794,4,18231,22.00
5795,50,18235,2.00
5796,94,18236,42.00
5797,99,18239,6.00
5798,76,18241,8.00
5799,21,18244,34.00
5800,39,18246,4.00
5801,51,18247,36.00
5802,57,18250,8.00
5803,15,18258,4.00
5804,24,18262,34.00
5805,59,18263,34.00
5806,2,18264,28.00
5807,82,18266,38.00
5808,63,18267,2.00
5809,24,18272,26.00
5810,18,18274,36.00
5811,28,18275,10.00
5812,90,18276,24.00
5813,39,18279,4.00
5814,80,18282,24.00
5815,70,18283,26.00
5816,27,18286,18.00
5817,74,18287,2.00
5818,1,18293,40.00
5819,52,18296,8.00
5820,97,18299,8.00
5821,51,18302,16.00
5822,57,18307,6.00
5823,74,18308,36.00
5824,52,18309,38.00
5825,34,18311,4.00
5826,63,18316,30.00
5827,39,18318,40.00
5828,45,18322,42.00
5829,50,18323,2.00
5830,35,18327,4.00
5831,57,18328,10.00
5832,64,18335,8.00
5833,50,18338,8.00
5834,4,18340,4.00
5835,74,18346,4.00
5836,68,18354,8.00
5837,50,18357,30.00
5838,82,18358,38.00
5839,72,18360,30.00
5840,77,18363,4.00
5841,6,18364,14.00
5842,18,18366,30.00
5843,59,18368,12.00
5844,18,18369,10.00
5845,9,18370,26.00
5846,7,18375,32.00
5847,35,18380,34.00
5848,79,18381,40.00
5849,63,18382,30.00
5850,97,18387,2.00
5851,34,18390,42.00
5852,80,18393,38.00
5853,12,18399,6.00
5854,97,18400,28.00
5855,63,18401,10.00
5856,71,18402,2.00
5857,63,18408,6.00
5858,18,18409,30.00
5859,84,18416,26.00
5860,18,18418,42.00
5861,84,18424,12.00
5862,45,18430,8.00
5863,56,18433,42.00
5864,73,18434,6.00
5865,28,18435,4.00
5866,59,18437,24.00
5867,12,18438,30.00
5868,46,18442,8.00
5869,51,18444,26.00
5870,80,18445,10.00
5871,56,18447,12.00
5872,55,18451,2.00
5873,16,18453,10.00
5874,100,18458,10.00
5875,77,18463,14.00
5876,57,18466,2.00
5877,77,18470,28.00
5878,42,18478,26.00
5879,28,18480,20.00
5880,3,18484,4.00
5881,43,18485,18.00
5882,30,18486,28.00
5883,2,18491,24.00
5884,11,18492,18.00
5885,8,18495,36.00
5886,30,18499,30.00
5887,16,18506,10.00
5888,15,18510,8.00
5889,64,18512,34.00
5890,1,18520,10.00
5891,42,18529,20.00
5892,12,18533,36.00
5893,100,18539,2.00
5894,60,18540,28.00
5895,27,18543,4.00
5896,76,18549,16.00
5897,23,18550,12.00
5898,18,18552,16.00
5899,74,18554,20.00
5900,21,18557,2.00
5901,36,18562,12.00
5902,82,18563,16.00
5903,24,18564,14.00
5904,1,18566,36.00
5905,16,18568,42.00
5906,39,18570,2.00
5907,68,18575,16.00
5908,31,18582,2.00
5909,71,18587,26.00
5910,56,18590,10.00
5911,63,18598,2.00
5912,57,18600,2.00
5913,52,18605,22.00
5914,4,18608,8.00
5915,17,18610,16.00
5916,62,18611,6.00
5917,58,18613,14.00
5918,75,18614,12.00
5919,43,18615,10.00
5920,90,18617,20.00
5921,45,18618,22.00
5922,61,18620,6.00
5923,60,18623,8.00
5924,97,18625,24.00
5925,44,18626,18.00
5926,6,18627,6.00
5927,4,18630,34.00
5928,70,18632,10.00
5929,75,18639,4.00
5930,2,18641,24.00
5931,97,18646,4.00
5932,3,18648,42.00
5933,16,18650,2.00
5934,7,18651,30.00
5935,4,18655,2.00
5936,73,18658,18.00
5937,50,18661,32.00
5938,4,18663,10.00
5939,13,18671,34.00
5940,1,18673,32.00
5941,7,18676,20.00
5942,55,18678,30.00
5943,24,18683,14.00
5944,15,18684,8.00
5945,45,18685,8.00
5946,95,18686,6.00
5947,42,18687,22.00
5948,55,18688,24.00
5949,20,18694,30.00
5950,1,18695,8.00
5951,79,18698,22.00
5952,100,18702,4.00
5953,19,18705,22.00
5954,79,18707,10.00
5955,36,18711,24.00
5956,57,18712,28.00
5957,20,18714,4.00
5958,85,18716,4.00
5959,57,18717,36.00
5960,72,18718,18.00
5961,18,18722,4.00
5962,57,18725,40.00
5963,21,18726,32.00
5964,12,18727,26.00
5965,4,18731,30.00
5966,80,18735,10.00
5967,51,18738,40.00
5968,70,18741,6.00
5969,52,18744,34.00
5970,76,18745,6.00
5971,68,18748,10.00
5972,74,18749,6.00
5973,51,18759,12.00
5974,82,18762,24.00
5975,94,18769,24.00
5976,90,18771,6.00
5977,97,18778,10.00
5978,44,18785,34.00
5979,27,18787,30.00
5980,9,18788,2.00
5981,6,18791,12.00
5982,13,18793,24.00
5983,80,18795,2.00
5984,11,18798,38.00
5985,58,18803,6.00
5986,36,18805,20.00
5987,35,18806,4.00
5988,9,18807,10.00
5989,42,18809,4.00
5990,17,18810,10.00
5991,3,18813,42.00
5992,84,18814,40.00
5993,12,18819,10.00
5994,59,18820,4.00
5995,11,18826,22.00
5996,95,18827,36.00
5997,27,18832,40.00
5998,10,18833,10.00
5999,70,18835,2.00
6000,78,18838,26.00
6001,72,18839,8.00
6002,80,18840,2.00
6003,12,18842,6.00
6004,24,18847,6.00
6005,95,18849,42.00
6006,58,18850,10.00
6007,29,18854,28.00
6008,1,18856,36.00
6009,2,18860,4.00
6010,59,18861,34.00
6011,67,18863,34.00
6012,24,18864,22.00
6013,85,18867,20.00
6014,2,18869,30.00
